Category,Sub_Category,Product_Name,Unit_Price,Quantity,Sales,Product_URL
Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",328.14,5,1640.6999999999998,
Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,4,62.04,
Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,4,367.96,
Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,2,44.96,
Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",60.98,3,182.94,
Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38,3,28.14,
Office Supplies,Labels,Avery 517,3.69,2,7.38,
Office Supplies,Fasteners,Stockwell Push Pins,2.18,5,10.9,
Office Supplies,Labels,Avery 474,2.88,8,23.04,
Office Supplies,Paper,Xerox 201,5.184000000000001,2,10.368000000000002,
Office Supplies,Binders,Aluminum Screw Posts,3.051999999999999,2,6.103999999999998,
Office Supplies,Paper,Xerox 1942,39.152,2,78.304,
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",6.349999999999999,3,19.049999999999997,
Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.8560000000000003,1,3.8560000000000003,
Office Supplies,Labels,Avery 502,2.52,2,5.04,
Office Supplies,Paper,Xerox 216,5.184000000000001,4,20.736000000000004,
Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,12.584000000000001,3,37.752,
Office Supplies,Envelopes,Peel & Seel Envelopes,3.88,5,19.4,
Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,11.66,2,23.32,
Office Supplies,Art,Newell 33,5.580000000000001,3,16.740000000000002,
Office Supplies,Fasteners,Staples,2.47,6,14.82,
Office Supplies,Paper,Xerox 1906,35.44,5,177.2,
Office Supplies,Art,Prang Drawing Pencil Set,2.78,5,13.899999999999999,
Office Supplies,Art,Newell 330,4.784000000000001,5,23.92,
Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,6.54,4,26.16,
Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952000000000002,1,14.952000000000002,
Office Supplies,Paper,Xerox 1895,5.98,3,17.94,
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,3.816,
Office Supplies,Labels,Avery 487,3.69,2,7.38,
Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",40.98,2,81.96,
Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,37.76,
Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1,32.776,
Office Supplies,Storage,Safco Industrial Wire Shelving System,90.98,3,272.94,
Office Supplies,Art,Lumber Crayons,7.88,2,15.76,
Office Supplies,Art,SANFORD Major Accent Highlighters,7.08,5,35.4,
Office Supplies,Paper,Multicolor Computer Printout Paper,83.88,5,419.4,
Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",4.335000000000001,3,13.005000000000003,
Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,6,92.52,
Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984000000000016,5,259.9200000000001,
Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",11.634000000000002,5,58.17000000000001,
Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,33.29,
Office Supplies,Paper,Xerox 1933,12.28,6,73.67999999999999,
Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,1473.1,
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",5.68,6,34.08,
Office Supplies,Paper,Xerox 220,5.184000000000001,2,10.368000000000002,
Office Supplies,Paper,Xerox 1881,12.28,2,24.56,
Office Supplies,Labels,Avery 478,4.91,5,24.55,
Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",10.376000000000001,3,31.128000000000004,
Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,3.936,5,19.68,
Office Supplies,Paper,Xerox 212,6.48,4,25.92,
Office Supplies,Paper,Xerox 192,6.48,1,6.48,
Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.9840000000000004,3,11.952000000000002,
Office Supplies,Binders,Vinyl Sectional Post Binders,30.160000000000004,5,150.8,
Office Supplies,Paper,Xerox 209,6.48,8,51.84,
Office Supplies,Paper,Xerox 203,6.48,3,19.44,
Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,240.37,
Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,26.624000000000002,5,133.12,
Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",2.21,3,6.63,
Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,5,64.9,
Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,5,286.15,
Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8.195999999999998,4,32.78399999999999,
Office Supplies,Binders,Wilson Jones Impact Binders,4.144,2,8.288,
Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.275999999999999,1,4.275999999999999,
Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,193.17,3,579.51,
Office Supplies,Art,Newell 350,2.624,2,5.248,
Office Supplies,Paper,Xerox 1923,6.68,1,6.68,
Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,16.06,
Office Supplies,Fasteners,Staples,6.080000000000001,3,18.240000000000002,
Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,38.06,2,76.12,
Office Supplies,Labels,Avery 48,6.3,9,56.699999999999996,
Office Supplies,Art,Pencil and Crayon Sharpener,1.752,7,12.264,
Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,3,218.35200000000003,
Office Supplies,Art,Staples in misc. colors,7.58,4,30.32,
Office Supplies,Paper,Xerox 225,6.48,3,19.44,
Office Supplies,Paper,Xerox 1894,6.48,11,71.28,
Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,294.392,5,1471.96,
Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2.9520000000000004,7,20.664,
Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,43.41,
Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,232.58,2,465.16,
Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1,7.98,
Office Supplies,Labels,Avery 511,2.4640000000000004,4,9.856000000000002,
Office Supplies,Supplies,Premier Automatic Letter Opener,192.29600000000002,2,384.59200000000004,
Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",10.35,4,41.4,
Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,11.5,3,34.5,
Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,3,5.4,
Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,35.98,5,179.89999999999998,
Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,7.28,
Office Supplies,Labels,Avery 501,2.952,2,5.904,
Office Supplies,Paper,Xerox 1925,24.784000000000002,3,74.352,
Office Supplies,Paper,Unpadded Memo Slips,3.184,2,6.368,
Office Supplies,Labels,Avery 481,3.08,8,24.64,
Office Supplies,Binders,Avery Binder Labels,3.89,1,3.89,
Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.496,7,24.472,
Office Supplies,Paper,Xerox 1993,5.184000000000001,2,10.368000000000002,
Office Supplies,Paper,Xerox 188,11.34,4,45.36,
Office Supplies,Paper,Xerox 1907,12.28,4,49.12,
Office Supplies,Paper,Xerox 21,5.184000000000001,3,15.552000000000003,
Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,8,348.56,
Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,415.87999999999994,3,1247.6399999999999,
Office Supplies,Paper,Xerox 1908,55.98,5,279.9,
Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784000000000002,3,50.352000000000004,
Office Supplies,Paper,Xerox 188,11.339999999999998,3,34.019999999999996,
Office Supplies,Art,Fluorescent Highlighters by Dixon,3.98,6,23.88,
Office Supplies,Labels,Avery 49,2.88,4,11.52,
Office Supplies,Paper,Xerox 1893,40.99,7,286.93,
Office Supplies,Art,Newell 318,2.78,2,5.56,
Office Supplies,Art,Peel-Off China Markers,9.93,10,99.3,
Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,2,108.96,
Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,2.688,
Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1360.99,4,5443.96,
Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01,7,56.07,
Office Supplies,Art,Newell 310,1.7600000000000002,5,8.8,
Office Supplies,Paper,Xerox 192,6.48,3,19.44,
Office Supplies,Paper,Xerox 206,5.184000000000001,3,15.552000000000003,
Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",37.98,6,227.88,
Office Supplies,Paper,Strathmore Photo Mount Cards,5.424,4,21.696,
Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,1.518,3,4.554,
Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.390000000000004,7,149.73000000000002,
Office Supplies,Art,Newell 309,9.24,5,46.2,
Office Supplies,Paper,Xerox 1936,15.984000000000002,3,47.952000000000005,
Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,41.71,3,125.13,
Office Supplies,Paper,Xerox 1937,38.432,2,76.864,
Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,34.31,3,102.93,
Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",12.582000000000003,7,88.07400000000001,
Office Supplies,Binders,GBC VeloBinder Strips,2.3040000000000003,5,11.520000000000001,
Office Supplies,Paper,Xerox 1941,83.88,1,83.88,
Office Supplies,Paper,Xerox 200,6.48,3,19.44,
Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,95.43,5,477.15000000000003,
Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",16.712,3,50.135999999999996,
Office Supplies,Labels,Avery 497,2.4640000000000004,1,2.4640000000000004,
Office Supplies,Storage,Crate-A-Files,8.72,1,8.72,
Office Supplies,Storage,Eldon Portable Mobile Manager,28.28,2,56.56,
Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.88,2,3.76,
Office Supplies,Art,Prang Colored Pencils,2.94,5,14.7,
Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",7.44,5,37.2,
Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,7.78,
Office Supplies,Labels,Avery 505,14.8,5,74.0,
Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,7,90.86,
Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2,5.2,
Office Supplies,Paper,Xerox 228,6.480000000000001,5,32.400000000000006,
Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536000000000001,3,37.608000000000004,
Office Supplies,Paper,Xerox 1980,4.28,6,25.68,
Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",29.951999999999998,3,89.856,
Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4.864000000000001,3,14.592000000000002,
Office Supplies,Storage,Fellowes High-Stak Drawer Files,176.19,2,352.38,
Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,17.592,3,52.775999999999996,
Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,4.584,4,18.336,
Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.088,5,10.440000000000001,
Office Supplies,Paper,Things To Do Today Pad,5.87,8,46.96,
Office Supplies,Art,Fluorescent Highlighters by Dixon,3.98,4,15.92,
Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,4.54,
Office Supplies,Binders,Acco D-Ring Binder w/DublLock,17.104,3,51.312,
Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",5.38,7,37.66,
Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,6.98,12,83.76,
Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",3.37,4,13.48,
Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',22.824,3,68.47200000000001,
Office Supplies,Paper,Xerox 1910,38.432,5,192.16000000000003,
Office Supplies,Fasteners,OIC Binder Clips,3.58,2,7.16,
Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,7.61,
Office Supplies,Paper,Xerox 196,4.6240000000000006,3,13.872000000000002,
Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,3,12.192,
Office Supplies,Paper,Xerox 210,5.184000000000001,3,15.552000000000003,
Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4.224,6,25.344,
Office Supplies,Binders,GBC Plastic Binding Combs,5.904,2,11.808,
Office Supplies,Storage,Project Tote Personal File,14.03,1,14.03,
Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,5,44.75,
Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,5.989999999999999,3,17.97,
Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",6.992000000000001,4,27.968000000000004,
Office Supplies,Labels,Avery 499,3.9840000000000004,2,7.968000000000001,
Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,0.5400000000000001,2,1.0800000000000003,
Office Supplies,Binders,Tuf-Vin Binders,25.264,3,75.792,
Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832000000000001,2,9.664000000000001,
Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,167.27,3,501.81000000000006,
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,47.9,4,191.6,
Office Supplies,Paper,Xerox 212,6.48,2,12.96,
Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,11.99,3,35.97,
Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,2,9.82,
Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",5.184000000000001,3,15.552000000000003,
Office Supplies,Binders,Avery Durable Slant Ring Binders,2.3760000000000003,2,4.752000000000001,
Office Supplies,Storage,Home/Office Personal File Carts,34.76,5,173.79999999999998,
Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584000000000001,2,27.168000000000003,
Office Supplies,Labels,Avery File Folder Labels,2.8800000000000003,3,8.64,
Office Supplies,Art,Newell 336,3.4240000000000004,7,23.968000000000004,
Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",60.22,3,180.66,
Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,9.31,4,37.24,
Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,60.99799999999999,3,182.99399999999997,
Office Supplies,Appliances,Hoover Portapower Portable Vacuum,0.8959999999999999,3,2.6879999999999997,
Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.779999999999999,5,38.9,
Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,20.48,3,61.44,
Office Supplies,Art,Newell 331,3.912,5,19.56,
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4.544,8,36.352,
Office Supplies,Paper,Easy-staple paper,28.352,3,85.056,
Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,7.920000000000001,3,23.76,
Office Supplies,Paper,Xerox 1943,48.91,2,97.82,
Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",104.65,2,209.3,
Office Supplies,Paper,Xerox 1993,6.48,1,6.48,
Office Supplies,Labels,Avery 480,3.75,7,26.25,
Office Supplies,Storage,Economy Rollaway Files,165.2,2,330.4,
Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",78.64800000000001,3,235.94400000000002,
Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,3,13.23,
Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,5,15.24,
Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,48.58,2,97.16,
Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",83.72000000000001,2,167.44000000000003,
Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",6.112,4,24.448,
Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,46.89000000000001,6,281.34000000000003,
Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,2,17.568,
Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,7,35.0,
Office Supplies,Labels,Avery 508,4.91,2,9.82,
Office Supplies,Binders,Avery Durable Binders,2.88,7,20.16,
Office Supplies,Binders,Heavy-Duty E-Z-D Binders,8.728,2,17.456,
Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,20.15,2,40.3,
Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,7.71,
Office Supplies,Binders,GBC Instant Report Kit,6.470000000000001,5,32.35,
Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,2,18.28,
Office Supplies,Envelopes,Security-Tint Envelopes,7.64,2,15.28,
Office Supplies,Labels,Avery 476,4.13,3,12.39,
Office Supplies,Binders,Angle-D Ring Binders,4.376,3,13.128,
Office Supplies,Binders,Avery Durable Binders,2.88,1,2.88,
Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",8.14,7,56.980000000000004,
Office Supplies,Binders,GBC Durable Plastic Covers,19.35,3,58.050000000000004,
Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.7439999999999998,5,18.72,
Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984000000000001,4,27.936000000000003,
Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,16.616,6,99.696,
Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,3,242.94,
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",5.68,4,22.72,
Office Supplies,Binders,Recycled Easel Ring Binders,11.936,9,107.424,
Office Supplies,Art,Staples in misc. colors,9.576,3,28.728,
Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,6.495999999999998,9,58.46399999999998,
Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,2,13.76,
Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336000000000002,2,36.672000000000004,
Office Supplies,Paper,Xerox 1948,9.99,4,39.96,
Office Supplies,Binders,Storex Dura Pro Binders,5.94,5,29.700000000000003,
Office Supplies,Art,Newell 35,2.624,2,5.248,
Office Supplies,Paper,Xerox 203,5.184000000000001,6,31.104000000000006,
Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,11.840000000000002,2,23.680000000000003,
Office Supplies,Art,4009 Highlighters by Sanford,3.1839999999999997,3,9.552,
Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,2.7420000000000004,14,38.388000000000005,
Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",5.920000000000001,4,23.680000000000003,
Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,17.608,7,123.256,
Office Supplies,Paper,Things To Do Today Pad,5.87,3,17.61,
Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,4.809000000000001,6,28.854000000000006,
Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",3.132,5,15.66,
Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38,8,75.04,
Office Supplies,Storage,Advantus Rolling Storage Box,13.719999999999999,2,27.439999999999998,
Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,21.98,4,87.92,
Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",41.184,4,164.736,
Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.399999999999995,3,91.19999999999999,
Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,20.77,2,41.54,
Office Supplies,Paper,Xerox 1946,6.48,2,12.96,
Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.275999999999999,5,21.379999999999995,
Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,3,200.06400000000002,
Office Supplies,Art,4009 Highlighters by Sanford,3.98,9,35.82,
Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,48.2,8,385.6,
Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,11.5,3,34.5,
Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",5.960000000000001,3,17.880000000000003,
Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016,3,540.048,
Office Supplies,Paper,Xerox 197,24.784000000000002,9,223.056,
Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,2.704,4,10.816,
Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",5.352,3,16.056,
Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784000000000002,1,16.784000000000002,
Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1.4560000000000002,7,10.192000000000002,
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,5.88,
Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",15.74,4,62.96,
Office Supplies,Paper,Xerox 199,3.4240000000000004,1,3.4240000000000004,
Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4.864000000000001,2,9.728000000000002,
Office Supplies,Labels,Avery 506,4.13,7,28.91,
Office Supplies,Labels,Avery 482,2.89,3,8.67,
Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2.624,5,13.120000000000001,
Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",1.768,5,8.84,
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,14.559999999999999,5,72.8,
Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,1.743,3,5.229,
Office Supplies,Storage,Iris Project Case,7.98,4,31.92,
Office Supplies,Paper,Xerox 1996,6.48,3,19.44,
Office Supplies,Storage,Safco Industrial Wire Shelving System,90.98,3,272.94,
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.77,2,11.54,
Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",120.98,3,362.94,
Office Supplies,Binders,Binding Machine Supplies,23.336000000000002,2,46.672000000000004,
Office Supplies,Binders,UniKeep View Case Binders,0.9779999999999998,3,2.9339999999999993,
Office Supplies,Binders,Avery Non-Stick Binders,0.8979999999999998,3,2.6939999999999995,
Office Supplies,Binders,GBC Recycled VeloBinder Covers,5.112,7,35.784,
Office Supplies,Storage,"Fellowes Mobile File Cart, Black",49.74399999999999,7,348.20799999999997,
Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,6.88,
Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,3,31.44,
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,59.98,2,119.96,
Office Supplies,Binders,3M Organizer Strips,4.32,2,8.64,
Office Supplies,Supplies,Staple remover,1.7440000000000002,1,1.7440000000000002,
Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,2,65.568,
Office Supplies,Binders,Avery Hole Reinforcements,4.984000000000001,4,19.936000000000003,
Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,21.744,
Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,20.48,4,81.92,
Office Supplies,Paper,Xerox 1908,55.98,4,223.92,
Office Supplies,Paper,Xerox 1924,5.78,4,23.12,
Office Supplies,Binders,GBC Binding covers,10.36,2,20.72,
Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",6.952,2,13.904,
Office Supplies,Paper,Xerox 1915,83.88,3,251.64,
Office Supplies,Binders,Avery Arch Ring Binders,17.430000000000003,1,17.430000000000003,
Office Supplies,Labels,Avery 48,5.04,3,15.120000000000001,
Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24,2,12.48,
Office Supplies,Art,Pencil and Crayon Sharpener,2.19,3,6.57,
Office Supplies,Binders,Wilson Jones Active Use Binders,5.824000000000001,3,17.472,
Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,2,285.552,
Office Supplies,Art,Newell 337,2.624,2,5.248,
Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,131.12,13,1704.56,
Office Supplies,Art,Staples in misc. colors,6.47,6,38.82,
Office Supplies,Envelopes,Fashion Color Clasp Envelopes,5.41,9,48.69,
Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,2,5.68,
Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,2,15.28,
Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,4.672,
Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503000000000001,1,4.503000000000001,
Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,1.518,2,3.036,
Office Supplies,Art,Sanford Pocket Accent Highlighters,1.6,2,3.2,
Office Supplies,Binders,Prestige Round Ring Binders,1.8240000000000003,2,3.6480000000000006,
Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,0.9690000000000001,7,6.783,
Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,10.384,3,31.152,
Office Supplies,Office & School Supplies,"NewPath Learning Mastering Language Arts Curriculum Mastery Game, Grade 8-10, Class Pack",82.89,0,0.0,https://www.amazon.com/NewPath-Learning-Mastering-Language-Curriculum/dp/B003RPPSUC
